id,user_id,timestamp,category_id,description,amount,payment_method_id,notes,type,created_at,updated_at
89940b5b-0572-4e3a-ba7a-8bc23fc46db7,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-04 12:22:37+00,422a34ca-3f47-4773-a959-474f6ff6ac39,biryani,202.93,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
bed50078-5b5d-408f-8493-5dbaa5a276b0,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-04 12:37:08+00,422a34ca-3f47-4773-a959-474f6ff6ac39,nestea,35.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
0e7ce62e-e59c-4cc3-9317-68933acc12b6,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-04 16:44:30+00,ebd258f3-1dee-4a5e-b97a-aa1493389a27,egg+grapes,250.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b0ab1af3-bed5-4cba-b09b-765aec10cdc8,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-04 22:53:12+00,422a34ca-3f47-4773-a959-474f6ff6ac39,canteen,90.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
52d28862-8145-4daa-ae10-181fb6521e48,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-05 09:28:15+00,422a34ca-3f47-4773-a959-474f6ff6ac39,poha,100.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
48b94103-5e7d-4420-8d19-8f7539e43d27,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-05 12:54:23+00,422a34ca-3f47-4773-a959-474f6ff6ac39,nh1+limca,155.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
20eb6181-9ac6-4336-8d02-29a6d923604b,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-05 20:59:22+00,422a34ca-3f47-4773-a959-474f6ff6ac39,Punjabi,237.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
23bddb22-719a-4ad6-9e68-3dd75ee8a90c,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-06 11:46:36+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",242.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
9df05775-c88b-4f0e-8acb-8d194ea69c44,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-06 20:57:27+00,98bbb266-5a66-43bc-8d75-980717561602,"choconut ",12.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
55ac7bd5-6a92-4870-8031-53c0765d1d4b,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-06 22:05:08+00,422a34ca-3f47-4773-a959-474f6ff6ac39,canteen,70.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
d0acf2b1-7417-4587-8ce6-493d34c2134d,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-07 11:59:14+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",247.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
00db0024-cbc2-48cf-9526-e0bf413b56f4,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-07 22:37:22+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"canteen ",45.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
2ea2cfb8-6c41-42ca-bc94-aa8a28b78257,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-08 11:39:58+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",323.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b214a5bd-1fbe-4e19-beed-e9af477e8066,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-08 16:42:49+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,milk+eno,90.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b4fcc154-2fa6-4117-8cf1-9816138c319c,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-09 09:48:59+00,98bbb266-5a66-43bc-8d75-980717561602,"choconut ",90.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
27d3cb67-f7cf-4835-89cb-e2906e97565f,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-09 09:49:14+00,422a34ca-3f47-4773-a959-474f6ff6ac39,poha,100.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
f6f2613d-c65f-4051-9e6d-06502552b30f,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-09 09:49:40+00,6fe31067-3d5e-4757-8fd3-70d2570e4e80,petrol,372.64,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
59a8f8ad-d706-4c27-8797-44966c16b8bf,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-09 11:48:24+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",149.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
f96c6602-19c3-4db3-a15b-ce1a98d4d98f,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-09 20:39:43+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"hyderbadi ",227.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
71d09fea-d794-4dfa-9750-906fe4531fd8,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-10 09:30:57+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,fruits + milk+ orbit,150.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
63aa2b97-3886-4455-ae9b-8d69fb089489,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-11 14:51:38+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"Taco ",90.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
1a8b4459-9271-48f9-95c7-f08a9000ca4c,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-11 22:12:39+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,blender+eno,1216.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
5d357f67-0b87-4c7d-bcc4-b1069ad54450,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-11 22:12:58+00,98bbb266-5a66-43bc-8d75-980717561602,"choconut ",12.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
cbb4f2e4-6db6-49a9-9e76-1ec3baff3935,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-11 22:13:21+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"punjabi ",180.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
d921c245-a751-4b95-bff8-7a486dd97b43,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-12 15:52:14+00,e16337a1-9a21-4931-8947-afb4bfad443c,Aero India Food and Water,420.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
d7aa820d-7060-49fc-bb38-56c50b5ea017,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-13 15:52:59+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,fruits + bread + milk,192.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
7b5e1655-82f1-4a0f-9562-ed0d5b5f3f5f,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-13 16:56:22+00,05704a5f-e975-4567-a2bb-77184eaa69d6,194 x Niftybees - Kite,50300.00,1305616a-146f-46dc-993a-4c4c185bebf4,null,Investment,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
355db5f3-37f7-4418-81d8-651f1e199a1a,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-13 20:53:38+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",227.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
c378698c-4b3f-4892-b9b1-ba27c8c1d31b,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-14 11:58:16+00,422a34ca-3f47-4773-a959-474f6ff6ac39,zepto cafe,250.00,da53de04-c188-4fe8-a596-9adf5b8851b8,Margherita pizza + Chole Kulche + Tiramisu + French fries + chicken nuggets + poha @ 80% off,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b91aa9c7-dc52-4103-a0a7-915fcf1543e2,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-14 22:44:45+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,Zepto milk 180ml x 8 + fries + chai + mixing bowl + orbit + banana + coffee,368.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
5f4f987c-20c9-4838-87ec-6728885e8f02,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-15 22:42:16+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",210.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b0643350-3f46-4735-90ce-f1acb023fc9c,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-15 22:43:57+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"icecream ",20.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
8c01dd69-e56b-44b2-b5e5-f182707d8f2c,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-17 21:04:24+00,422a34ca-3f47-4773-a959-474f6ff6ac39,kfc,332.80,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
bd95361f-b1a4-43f0-9c5e-9e96911ab60f,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-18 11:39:06+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"paris Panini ",204.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
0ea11818-f523-4e2d-9dcf-b3b5b49489c0,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-18 13:36:29+00,6fe31067-3d5e-4757-8fd3-70d2570e4e80,Roundtrip home,17674.00,1305616a-146f-46dc-993a-4c4c185bebf4,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
301ea5e0-7c3c-49f3-8b18-f9c487f18380,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-18 19:38:17+00,449d16aa-8e02-4563-b7af-f5f63d946696,mi grooming kit pro,2099.00,1305616a-146f-46dc-993a-4c4c185bebf4,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
19722c65-f750-42a9-8fee-a90d5376eef1,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-18 21:46:45+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"nh1 rajma chawal ",124.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
cc67e626-d0e2-4047-ba1d-01408a618c2d,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-19 12:39:34+00,422a34ca-3f47-4773-a959-474f6ff6ac39,Burrito+ taco,330.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
dd36fb33-f648-48d6-8ff9-cc9cc3929cd8,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-19 13:08:15+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,"fruits, baking and cocoa powder",372.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
771c0add-75ab-4f11-8da1-c9f4c506499f,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-19 22:06:43+00,449d16aa-8e02-4563-b7af-f5f63d946696,"Pilgrim Peeling solution ",199.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
9eceb8b9-8206-4817-838a-9f65962d08b1,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-20 00:00:12+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"canteen ",45.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
86c364b8-4125-4701-8d81-e5ecb43cab37,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-20 11:48:03+00,422a34ca-3f47-4773-a959-474f6ff6ac39,truffles,449.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
8c6cf247-595d-47b8-bb76-8053546b77f6,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-20 22:52:16+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",167.50,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
6c522ad3-b124-44fa-a8b8-26391c826ca3,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-22 12:44:59+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,"fruits, baking powder, milk x8",270.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
97d480f0-59d6-4ceb-ba52-967f82993fdd,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-22 13:19:57+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",146.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
3b9dd4b3-7d4c-4ad8-bc8e-2922ae2b414a,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-22 16:41:58+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,Orbit,67.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
5687e173-39cb-4e0f-b5f3-19d1021a15d3,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-23 10:34:41+00,422a34ca-3f47-4773-a959-474f6ff6ac39,poha,50.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
3db93b51-70ac-4f09-81bc-5d5edfb8a31f,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-23 19:05:44+00,422a34ca-3f47-4773-a959-474f6ff6ac39,just shawarma + Hersheys,184.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
7b8c0cae-ff8f-4c89-8dfc-4a77e86b3f7b,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-24 11:39:12+00,422a34ca-3f47-4773-a959-474f6ff6ac39,biryani,299.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
0e7416dc-6b5c-4ac1-85c6-29ab2f242823,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-24 14:48:40+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,"orange+strawberry+orbit ",248.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
694edd8a-9b08-49be-8fdc-4df06488b7bf,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-25 12:49:19+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito Taco Tuesday ",228.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
5a236ee0-cc5b-401d-92db-3b9348aa33f7,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-26 09:14:51+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,"Strawberry x2, eno, orange 1kg",186.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
fc01af4a-907a-41ac-8dff-05dbb8df4c71,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-02-26 20:59:59+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",146.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
8eadae9e-825f-4ba7-a533-76a4bd6d5d72,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-01 10:47:18+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,fruits+coffee,221.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
4d71dfce-485f-4cf0-89ca-b1bb6abf5cd7,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-01 11:26:39+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",371.00,1463fe0c-5d09-4fc3-add5-89f6569941fe,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
478ef9ff-344e-4613-8cf4-45fbe2d47ecd,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-01 11:26:56+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"limca ",20.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
f98e0a7b-1f47-48b2-8585-5142d157e629,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-02 11:44:34+00,422a34ca-3f47-4773-a959-474f6ff6ac39,punjabi,178.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
76be02c5-2764-4326-af47-0d8d584d81ce,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-02 11:44:52+00,98bbb266-5a66-43bc-8d75-980717561602,"Choconut ",12.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
81a0d33f-a343-43c0-95af-a450e4283ba3,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-02 11:45:05+00,422a34ca-3f47-4773-a959-474f6ff6ac39,biryani,308.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b166c6dc-2271-4233-b5a0-aa84afa51a72,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-02 20:15:52+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"hyderabadi ",244.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
70328ae0-509f-49f6-a6cf-951ce5bba34e,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-04 11:46:22+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",146.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
273795d4-34de-4e6c-bec9-6583c32bc620,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-04 11:46:55+00,422a34ca-3f47-4773-a959-474f6ff6ac39,mcd,218.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
03312f20-a578-47cc-86ad-96aef5e16de7,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-07 13:51:49+00,422a34ca-3f47-4773-a959-474f6ff6ac39,poha+dosa+vada,234.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
7527adb4-c94b-48b1-97a8-1f735cffac31,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-07 13:54:28+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",292.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
25e536c4-634e-4c1d-9e36-c9d7073c9ec6,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-07 22:27:57+00,422a34ca-3f47-4773-a959-474f6ff6ac39,icecream,30.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
91f7b9ae-f971-4fde-82c0-cbd0153c1dd4,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-08 12:09:12+00,422a34ca-3f47-4773-a959-474f6ff6ac39,rajma chawal + drink,149.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
659a8031-2a2b-4882-80ca-380c50a35fd7,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-09 12:43:59+00,422a34ca-3f47-4773-a959-474f6ff6ac39,"California Burrito ",292.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b2d867ae-a276-46fb-999b-7500eef33baf,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-09 13:49:42+00,6fe31067-3d5e-4757-8fd3-70d2570e4e80,"Cab, college to airport ",557.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
033d2daf-e205-4f7e-8463-67a05e204eb3,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-10 17:09:55+00,ebd258f3-1dee-4a5e-b97a-aa1493389a27,milk,31.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
a58763a6-881a-4328-a822-e8f8c464c706,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-10 17:10:29+00,ebd258f3-1dee-4a5e-b97a-aa1493389a27,"Gym 1 month membership ",1500.00,1305616a-146f-46dc-993a-4c4c185bebf4,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
b37f4533-5dc1-40ae-a8bd-7ec8f5575cf1,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-11 17:22:26+00,ebd258f3-1dee-4a5e-b97a-aa1493389a27,"amul protein10 sachet ",850.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
91a5294f-2fd0-419a-94ac-8dc99e486974,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-12 13:06:11+00,e16337a1-9a21-4931-8947-afb4bfad443c,"haircut ",100.00,ea50a20f-df54-4a5f-a578-38cfed563a98,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
cb076888-4243-4601-94ce-01c49c85cad2,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-12 13:06:36+00,59eb7b23-1196-42da-9a24-70d0eccdd94a,"10Kg sugar+ orbit ",587.00,1305616a-146f-46dc-993a-4c4c185bebf4,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
5119b131-7261-45c9-9636-4a29eeda46c9,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-19 17:08:20+00,ebd258f3-1dee-4a5e-b97a-aa1493389a27,2x milk,62.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
0b1f5624-3d2d-42d0-a366-b7b650cd9585,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-19 17:08:42+00,d6c132fc-24cc-4998-9fc4-15ac64250f85,"karvol capsule ",70.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
d8f5cd66-f8c2-4ee3-b6d3-71d8dc193867,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-19 20:23:18+00,449d16aa-8e02-4563-b7af-f5f63d946696,"watch - mom's bday gift ",2200.00,1305616a-146f-46dc-993a-4c4c185bebf4,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
f36b88f4-defb-4040-9043-d1d6d9b0d358,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-22 18:41:30+00,ebd258f3-1dee-4a5e-b97a-aa1493389a27,milk,31.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
c752a942-f8e0-41d1-934a-fded9d5ef1a3,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-05 11:46:13+00,422a34ca-3f47-4773-a959-474f6ff6ac39,kfc,457.96,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Want,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
87abf55a-671a-415c-a4a5-2eca2d8ebebd,86208cab-0dfe-42b4-8792-9b84fc6eefcb,2025-03-24 11:46:50+00,98bbb266-5a66-43bc-8d75-980717561602,"choconut ",24.00,da53de04-c188-4fe8-a596-9adf5b8851b8,null,Need,2025-04-07 09:08:33.013547+00,2025-04-09 14:18:14.644454+00
